0.01,0.00791726955246889
0.02,0.00572966411330634
0.03,0.0038288279409828263
0.04,0.003629105194678613
0.05,0.004186318197461425
0.06,0.003077069427268479
0.07,0.0035460514093924073
0.08,0.003194537964798627
0.09,0.0037603795574835766
0.10,0.00439038816397949
0.11,0.0036492079315395406
0.12,0.003950334993053773
0.13,0.0040037854049465695
0.14,0.0039173959567162814
0.15,0.005718903047147765
0.16,0.006682864536854893
0.17,0.011164474627423182
0.18,0.016021018958608125
0.19,0.028385198570789843
0.20,0.06386617489131995
0.21,0.13825938079366942
