0.01,0.025557530153454227
0.02,0.013704198618051855
0.03,0.011902467797866478
0.04,0.008592614482713697
0.05,0.006876444711510151
0.06,0.007124627258696551
0.07,0.0062387482392756155
0.08,0.008891893494527755
0.09,0.00797035133387271
0.10,0.008643541498194966
0.11,0.00907756767564513
0.12,0.010270333137435136
0.13,0.008313013196472123
0.14,0.013063972816916802
0.15,0.012094869817667765
0.16,0.014314229824707602
0.17,0.02131595051225747
0.18,0.03330118226681164
0.19,0.05716322841331151
0.20,0.12294409238536427
